sample_index,method,top_k,num_gold_sf,num_retrieved_sf,correct_matches,recall,precision,f1
339,ScoreFusion_Hybrid,4,2,4,0,0.0,0.0,0.0
339,ScoreFusion_Hybrid,5,2,5,0,0.0,0.0,0.0
339,ScoreFusion_Hybrid,6,2,6,1,0.5,0.1666666666666666,0.25
339,ScoreFusion_Hybrid,7,2,7,1,0.5,0.1428571428571428,0.2222222222222222
339,ScoreFusion_Hybrid,8,2,8,1,0.5,0.125,0.2
339,ScoreFusion_Hybrid,9,2,9,1,0.5,0.1111111111111111,0.1818181818181818
339,ScoreFusion_Hybrid,10,2,10,1,0.5,0.1,0.1666666666666666
339,ScoreFusion_Hybrid,11,2,11,1,0.5,0.0909090909090909,0.1538461538461538
339,ScoreFusion_Hybrid,12,2,12,1,0.5,0.0833333333333333,0.1428571428571428
339,ScoreFusion_Hybrid,13,2,13,1,0.5,0.0769230769230769,0.1333333333333333
339,ScoreFusion_Hybrid,14,2,14,1,0.5,0.0714285714285714,0.125
339,ScoreFusion_Hybrid,15,2,15,1,0.5,0.0666666666666666,0.1176470588235294
339,ScoreFusion_Hybrid,16,2,16,1,0.5,0.0625,0.1111111111111111
339,ScoreFusion_Hybrid,17,2,17,1,0.5,0.0588235294117647,0.1052631578947368
339,ScoreFusion_Hybrid,18,2,18,2,1.0,0.1111111111111111,0.1999999999999999
340,ScoreFusion_Hybrid,3,2,3,1,0.5,0.3333333333333333,0.4
340,ScoreFusion_Hybrid,4,2,4,2,1.0,0.5,0.6666666666666666
340,ScoreFusion_Hybrid,6,2,6,2,1.0,0.3333333333333333,0.5
341,ScoreFusion_Hybrid,3,3,3,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
341,ScoreFusion_Hybrid,4,3,4,2,0.6666666666666666,0.5,0.5714285714285715
341,ScoreFusion_Hybrid,5,3,5,3,1.0,0.6,0.7499999999999999
341,ScoreFusion_Hybrid,6,3,6,3,1.0,0.5,0.6666666666666666
342,ScoreFusion_Hybrid,3,3,3,3,1.0,1.0,1.0
342,ScoreFusion_Hybrid,6,3,6,3,1.0,0.5,0.6666666666666666
343,ScoreFusion_Hybrid,3,4,3,1,0.25,0.3333333333333333,0.2857142857142857
343,ScoreFusion_Hybrid,4,4,4,1,0.25,0.25,0.25
343,ScoreFusion_Hybrid,5,4,5,1,0.25,0.2,0.2222222222222222
343,ScoreFusion_Hybrid,6,4,6,1,0.25,0.1666666666666666,0.2
343,ScoreFusion_Hybrid,7,4,7,1,0.25,0.1428571428571428,0.1818181818181818
343,ScoreFusion_Hybrid,8,4,8,1,0.25,0.125,0.1666666666666666
343,ScoreFusion_Hybrid,9,4,9,2,0.5,0.2222222222222222,0.3076923076923076
343,ScoreFusion_Hybrid,10,4,10,2,0.5,0.2,0.2857142857142857
343,ScoreFusion_Hybrid,11,4,11,2,0.5,0.1818181818181818,0.2666666666666666
343,ScoreFusion_Hybrid,12,4,12,2,0.5,0.1666666666666666,0.25
343,ScoreFusion_Hybrid,13,4,13,2,0.5,0.1538461538461538,0.2352941176470588
343,ScoreFusion_Hybrid,14,4,14,3,0.75,0.2142857142857142,0.3333333333333333
343,ScoreFusion_Hybrid,15,4,15,3,0.75,0.2,0.3157894736842105
343,ScoreFusion_Hybrid,16,4,16,3,0.75,0.1875,0.3
343,ScoreFusion_Hybrid,17,4,17,3,0.75,0.1764705882352941,0.2857142857142857
343,ScoreFusion_Hybrid,18,4,18,3,0.75,0.1666666666666666,0.2727272727272727
343,ScoreFusion_Hybrid,19,4,19,3,0.75,0.1578947368421052,0.2608695652173913
343,ScoreFusion_Hybrid,20,4,20,3,0.75,0.15,0.2499999999999999
344,ScoreFusion_Hybrid,3,2,3,1,0.5,0.3333333333333333,0.4
344,ScoreFusion_Hybrid,4,2,4,1,0.5,0.25,0.3333333333333333
344,ScoreFusion_Hybrid,5,2,5,1,0.5,0.2,0.2857142857142857
344,ScoreFusion_Hybrid,6,2,6,1,0.5,0.1666666666666666,0.25
344,ScoreFusion_Hybrid,7,2,7,1,0.5,0.1428571428571428,0.2222222222222222
344,ScoreFusion_Hybrid,8,2,8,1,0.5,0.125,0.2
344,ScoreFusion_Hybrid,9,2,9,1,0.5,0.1111111111111111,0.1818181818181818
344,ScoreFusion_Hybrid,10,2,10,1,0.5,0.1,0.1666666666666666
344,ScoreFusion_Hybrid,11,2,11,1,0.5,0.0909090909090909,0.1538461538461538
344,ScoreFusion_Hybrid,12,2,12,1,0.5,0.0833333333333333,0.1428571428571428
344,ScoreFusion_Hybrid,13,2,13,1,0.5,0.0769230769230769,0.1333333333333333
344,ScoreFusion_Hybrid,14,2,14,1,0.5,0.0714285714285714,0.125
344,ScoreFusion_Hybrid,15,2,15,1,0.5,0.0666666666666666,0.1176470588235294
344,ScoreFusion_Hybrid,16,2,16,1,0.5,0.0625,0.1111111111111111
344,ScoreFusion_Hybrid,17,2,17,1,0.5,0.0588235294117647,0.1052631578947368
344,ScoreFusion_Hybrid,18,2,18,1,0.5,0.0555555555555555,0.0999999999999999
344,ScoreFusion_Hybrid,19,2,19,1,0.5,0.0526315789473684,0.0952380952380952
344,ScoreFusion_Hybrid,20,2,20,1,0.5,0.05,0.0909090909090909
345,ScoreFusion_Hybrid,3,2,3,0,0.0,0.0,0.0
345,ScoreFusion_Hybrid,4,2,4,0,0.0,0.0,0.0
345,ScoreFusion_Hybrid,5,2,5,0,0.0,0.0,0.0
345,ScoreFusion_Hybrid,6,2,6,0,0.0,0.0,0.0
345,ScoreFusion_Hybrid,7,2,7,0,0.0,0.0,0.0
345,ScoreFusion_Hybrid,8,2,8,0,0.0,0.0,0.0
345,ScoreFusion_Hybrid,9,2,9,0,0.0,0.0,0.0
345,ScoreFusion_Hybrid,10,2,10,0,0.0,0.0,0.0
345,ScoreFusion_Hybrid,11,2,11,1,0.5,0.0909090909090909,0.1538461538461538
345,ScoreFusion_Hybrid,12,2,12,1,0.5,0.0833333333333333,0.1428571428571428
345,ScoreFusion_Hybrid,13,2,13,2,1.0,0.1538461538461538,0.2666666666666667
346,ScoreFusion_Hybrid,3,2,3,1,0.5,0.3333333333333333,0.4
346,ScoreFusion_Hybrid,4,2,4,2,1.0,0.5,0.6666666666666666
346,ScoreFusion_Hybrid,6,2,6,2,1.0,0.3333333333333333,0.5
347,ScoreFusion_Hybrid,3,3,3,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
347,ScoreFusion_Hybrid,4,3,4,2,0.6666666666666666,0.5,0.5714285714285715
347,ScoreFusion_Hybrid,5,3,5,2,0.6666666666666666,0.4,0.5
347,ScoreFusion_Hybrid,6,3,6,3,1.0,0.5,0.6666666666666666
348,ScoreFusion_Hybrid,3,3,3,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
348,ScoreFusion_Hybrid,4,3,4,2,0.6666666666666666,0.5,0.5714285714285715
348,ScoreFusion_Hybrid,5,3,5,2,0.6666666666666666,0.4,0.5
348,ScoreFusion_Hybrid,6,3,6,2,0.6666666666666666,0.3333333333333333,0.4444444444444444
348,ScoreFusion_Hybrid,7,3,7,2,0.6666666666666666,0.2857142857142857,0.4
348,ScoreFusion_Hybrid,8,3,8,2,0.6666666666666666,0.25,0.3636363636363636
348,ScoreFusion_Hybrid,9,3,9,2,0.6666666666666666,0.2222222222222222,0.3333333333333333
348,ScoreFusion_Hybrid,10,3,10,2,0.6666666666666666,0.2,0.3076923076923076
348,ScoreFusion_Hybrid,11,3,11,2,0.6666666666666666,0.1818181818181818,0.2857142857142857
348,ScoreFusion_Hybrid,12,3,12,2,0.6666666666666666,0.1666666666666666,0.2666666666666666
348,ScoreFusion_Hybrid,13,3,13,2,0.6666666666666666,0.1538461538461538,0.25
348,ScoreFusion_Hybrid,14,3,14,2,0.6666666666666666,0.1428571428571428,0.2352941176470588
348,ScoreFusion_Hybrid,15,3,15,2,0.6666666666666666,0.1333333333333333,0.2222222222222222
348,ScoreFusion_Hybrid,16,3,16,2,0.6666666666666666,0.125,0.2105263157894736
348,ScoreFusion_Hybrid,17,3,17,2,0.6666666666666666,0.1176470588235294,0.2
348,ScoreFusion_Hybrid,18,3,18,2,0.6666666666666666,0.1111111111111111,0.1904761904761905
348,ScoreFusion_Hybrid,19,3,19,2,0.6666666666666666,0.1052631578947368,0.1818181818181818
348,ScoreFusion_Hybrid,20,3,20,2,0.6666666666666666,0.1,0.1739130434782609
349,ScoreFusion_Hybrid,3,2,3,2,1.0,0.6666666666666666,0.8
349,ScoreFusion_Hybrid,6,2,6,2,1.0,0.3333333333333333,0.5
350,ScoreFusion_Hybrid,3,2,3,1,0.5,0.3333333333333333,0.4
350,ScoreFusion_Hybrid,4,2,4,1,0.5,0.25,0.3333333333333333
350,ScoreFusion_Hybrid,5,2,5,1,0.5,0.2,0.2857142857142857
350,ScoreFusion_Hybrid,6,2,6,1,0.5,0.1666666666666666,0.25
350,ScoreFusion_Hybrid,7,2,7,1,0.5,0.1428571428571428,0.2222222222222222
350,ScoreFusion_Hybrid,8,2,8,1,0.5,0.125,0.2
350,ScoreFusion_Hybrid,9,2,9,1,0.5,0.1111111111111111,0.1818181818181818
350,ScoreFusion_Hybrid,10,2,10,1,0.5,0.1,0.1666666666666666
350,ScoreFusion_Hybrid,11,2,11,1,0.5,0.0909090909090909,0.1538461538461538
350,ScoreFusion_Hybrid,12,2,12,2,1.0,0.1666666666666666,0.2857142857142857
351,ScoreFusion_Hybrid,3,2,3,1,0.5,0.3333333333333333,0.4
351,ScoreFusion_Hybrid,4,2,4,1,0.5,0.25,0.3333333333333333
351,ScoreFusion_Hybrid,5,2,5,1,0.5,0.2,0.2857142857142857
351,ScoreFusion_Hybrid,6,2,6,1,0.5,0.1666666666666666,0.25
351,ScoreFusion_Hybrid,7,2,7,1,0.5,0.1428571428571428,0.2222222222222222
351,ScoreFusion_Hybrid,8,2,8,1,0.5,0.125,0.2
351,ScoreFusion_Hybrid,9,2,9,1,0.5,0.1111111111111111,0.1818181818181818
351,ScoreFusion_Hybrid,10,2,10,1,0.5,0.1,0.1666666666666666
351,ScoreFusion_Hybrid,11,2,11,1,0.5,0.0909090909090909,0.1538461538461538
351,ScoreFusion_Hybrid,12,2,12,1,0.5,0.0833333333333333,0.1428571428571428
351,ScoreFusion_Hybrid,13,2,13,1,0.5,0.0769230769230769,0.1333333333333333
351,ScoreFusion_Hybrid,14,2,14,1,0.5,0.0714285714285714,0.125
351,ScoreFusion_Hybrid,15,2,15,1,0.5,0.0666666666666666,0.1176470588235294
351,ScoreFusion_Hybrid,16,2,16,2,1.0,0.125,0.2222222222222222
352,ScoreFusion_Hybrid,3,5,3,2,0.4,0.6666666666666666,0.5
352,ScoreFusion_Hybrid,4,5,4,2,0.4,0.5,0.4444444444444445
352,ScoreFusion_Hybrid,5,5,5,2,0.4,0.4,0.4000000000000001
352,ScoreFusion_Hybrid,6,5,6,2,0.4,0.3333333333333333,0.3636363636363636
352,ScoreFusion_Hybrid,7,5,7,2,0.4,0.2857142857142857,0.3333333333333333
352,ScoreFusion_Hybrid,8,5,8,3,0.6,0.375,0.4615384615384615
352,ScoreFusion_Hybrid,9,5,9,3,0.6,0.3333333333333333,0.4285714285714285
352,ScoreFusion_Hybrid,10,5,10,4,0.8,0.4,0.5333333333333333
352,ScoreFusion_Hybrid,11,5,11,4,0.8,0.3636363636363636,0.5000000000000001
352,ScoreFusion_Hybrid,12,5,12,4,0.8,0.3333333333333333,0.4705882352941176
352,ScoreFusion_Hybrid,13,5,13,4,0.8,0.3076923076923077,0.4444444444444444
352,ScoreFusion_Hybrid,14,5,14,4,0.8,0.2857142857142857,0.4210526315789473
352,ScoreFusion_Hybrid,15,5,15,5,1.0,0.3333333333333333,0.5
353,ScoreFusion_Hybrid,3,2,3,0,0.0,0.0,0.0
353,ScoreFusion_Hybrid,4,2,4,1,0.5,0.25,0.3333333333333333
353,ScoreFusion_Hybrid,5,2,5,1,0.5,0.2,0.2857142857142857
353,ScoreFusion_Hybrid,6,2,6,1,0.5,0.1666666666666666,0.25
353,ScoreFusion_Hybrid,7,2,7,1,0.5,0.1428571428571428,0.2222222222222222
353,ScoreFusion_Hybrid,8,2,8,1,0.5,0.125,0.2
353,ScoreFusion_Hybrid,9,2,9,1,0.5,0.1111111111111111,0.1818181818181818
353,ScoreFusion_Hybrid,10,2,10,1,0.5,0.1,0.1666666666666666
353,ScoreFusion_Hybrid,11,2,11,1,0.5,0.0909090909090909,0.1538461538461538
353,ScoreFusion_Hybrid,12,2,12,1,0.5,0.0833333333333333,0.1428571428571428
353,ScoreFusion_Hybrid,13,2,13,1,0.5,0.0769230769230769,0.1333333333333333
353,ScoreFusion_Hybrid,14,2,14,1,0.5,0.0714285714285714,0.125
353,ScoreFusion_Hybrid,15,2,15,1,0.5,0.0666666666666666,0.1176470588235294
353,ScoreFusion_Hybrid,16,2,16,1,0.5,0.0625,0.1111111111111111
353,ScoreFusion_Hybrid,17,2,17,1,0.5,0.0588235294117647,0.1052631578947368
353,ScoreFusion_Hybrid,18,2,18,1,0.5,0.0555555555555555,0.0999999999999999
353,ScoreFusion_Hybrid,19,2,19,1,0.5,0.0526315789473684,0.0952380952380952
353,ScoreFusion_Hybrid,20,2,20,1,0.5,0.05,0.0909090909090909
354,ScoreFusion_Hybrid,3,2,3,1,0.5,0.3333333333333333,0.4
354,ScoreFusion_Hybrid,4,2,4,1,0.5,0.25,0.3333333333333333
354,ScoreFusion_Hybrid,5,2,5,1,0.5,0.2,0.2857142857142857
354,ScoreFusion_Hybrid,6,2,6,1,0.5,0.1666666666666666,0.25
354,ScoreFusion_Hybrid,7,2,7,1,0.5,0.1428571428571428,0.2222222222222222
354,ScoreFusion_Hybrid,8,2,8,1,0.5,0.125,0.2
354,ScoreFusion_Hybrid,9,2,9,1,0.5,0.1111111111111111,0.1818181818181818
354,ScoreFusion_Hybrid,10,2,10,1,0.5,0.1,0.1666666666666666
354,ScoreFusion_Hybrid,11,2,11,1,0.5,0.0909090909090909,0.1538461538461538
354,ScoreFusion_Hybrid,12,2,12,1,0.5,0.0833333333333333,0.1428571428571428
354,ScoreFusion_Hybrid,13,2,13,1,0.5,0.0769230769230769,0.1333333333333333
354,ScoreFusion_Hybrid,14,2,14,1,0.5,0.0714285714285714,0.125
354,ScoreFusion_Hybrid,15,2,15,1,0.5,0.0666666666666666,0.1176470588235294
354,ScoreFusion_Hybrid,16,2,16,1,0.5,0.0625,0.1111111111111111
354,ScoreFusion_Hybrid,17,2,17,1,0.5,0.0588235294117647,0.1052631578947368
354,ScoreFusion_Hybrid,18,2,18,1,0.5,0.0555555555555555,0.0999999999999999
354,ScoreFusion_Hybrid,19,2,19,1,0.5,0.0526315789473684,0.0952380952380952
354,ScoreFusion_Hybrid,20,2,20,1,0.5,0.05,0.0909090909090909
355,ScoreFusion_Hybrid,3,2,3,2,1.0,0.6666666666666666,0.8
355,ScoreFusion_Hybrid,6,2,6,2,1.0,0.3333333333333333,0.5
356,ScoreFusion_Hybrid,3,2,3,1,0.5,0.3333333333333333,0.4
356,ScoreFusion_Hybrid,4,2,4,1,0.5,0.25,0.3333333333333333
356,ScoreFusion_Hybrid,5,2,5,1,0.5,0.2,0.2857142857142857
356,ScoreFusion_Hybrid,6,2,6,1,0.5,0.1666666666666666,0.25
356,ScoreFusion_Hybrid,7,2,7,1,0.5,0.1428571428571428,0.2222222222222222
356,ScoreFusion_Hybrid,8,2,8,1,0.5,0.125,0.2
356,ScoreFusion_Hybrid,9,2,9,1,0.5,0.1111111111111111,0.1818181818181818
356,ScoreFusion_Hybrid,10,2,10,1,0.5,0.1,0.1666666666666666
356,ScoreFusion_Hybrid,11,2,11,1,0.5,0.0909090909090909,0.1538461538461538
356,ScoreFusion_Hybrid,12,2,12,1,0.5,0.0833333333333333,0.1428571428571428
356,ScoreFusion_Hybrid,13,2,13,1,0.5,0.0769230769230769,0.1333333333333333
356,ScoreFusion_Hybrid,14,2,14,1,0.5,0.0714285714285714,0.125
356,ScoreFusion_Hybrid,15,2,15,1,0.5,0.0666666666666666,0.1176470588235294
356,ScoreFusion_Hybrid,16,2,16,1,0.5,0.0625,0.1111111111111111
356,ScoreFusion_Hybrid,17,2,17,1,0.5,0.0588235294117647,0.1052631578947368
356,ScoreFusion_Hybrid,18,2,18,1,0.5,0.0555555555555555,0.0999999999999999
356,ScoreFusion_Hybrid,19,2,19,1,0.5,0.0526315789473684,0.0952380952380952
356,ScoreFusion_Hybrid,20,2,20,1,0.5,0.05,0.0909090909090909
357,ScoreFusion_Hybrid,3,2,3,0,0.0,0.0,0.0
357,ScoreFusion_Hybrid,4,2,4,0,0.0,0.0,0.0
357,ScoreFusion_Hybrid,5,2,5,0,0.0,0.0,0.0
357,ScoreFusion_Hybrid,6,2,6,0,0.0,0.0,0.0
357,ScoreFusion_Hybrid,7,2,7,0,0.0,0.0,0.0
357,ScoreFusion_Hybrid,8,2,8,0,0.0,0.0,0.0
357,ScoreFusion_Hybrid,9,2,9,0,0.0,0.0,0.0
357,ScoreFusion_Hybrid,10,2,10,1,0.5,0.1,0.1666666666666666
357,ScoreFusion_Hybrid,11,2,11,1,0.5,0.0909090909090909,0.1538461538461538
357,ScoreFusion_Hybrid,12,2,12,1,0.5,0.0833333333333333,0.1428571428571428
357,ScoreFusion_Hybrid,13,2,13,1,0.5,0.0769230769230769,0.1333333333333333
357,ScoreFusion_Hybrid,14,2,14,1,0.5,0.0714285714285714,0.125
357,ScoreFusion_Hybrid,15,2,15,1,0.5,0.0666666666666666,0.1176470588235294
357,ScoreFusion_Hybrid,16,2,16,1,0.5,0.0625,0.1111111111111111
357,ScoreFusion_Hybrid,17,2,17,1,0.5,0.0588235294117647,0.1052631578947368
357,ScoreFusion_Hybrid,18,2,18,1,0.5,0.0555555555555555,0.0999999999999999
357,ScoreFusion_Hybrid,19,2,19,1,0.5,0.0526315789473684,0.0952380952380952
357,ScoreFusion_Hybrid,20,2,20,1,0.5,0.05,0.0909090909090909
358,ScoreFusion_Hybrid,3,3,3,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
358,ScoreFusion_Hybrid,4,3,4,2,0.6666666666666666,0.5,0.5714285714285715
358,ScoreFusion_Hybrid,5,3,5,2,0.6666666666666666,0.4,0.5
358,ScoreFusion_Hybrid,6,3,6,2,0.6666666666666666,0.3333333333333333,0.4444444444444444
358,ScoreFusion_Hybrid,7,3,7,2,0.6666666666666666,0.2857142857142857,0.4
358,ScoreFusion_Hybrid,8,3,8,3,1.0,0.375,0.5454545454545454
359,ScoreFusion_Hybrid,3,2,3,1,0.5,0.3333333333333333,0.4
359,ScoreFusion_Hybrid,4,2,4,1,0.5,0.25,0.3333333333333333
359,ScoreFusion_Hybrid,5,2,5,2,1.0,0.4,0.5714285714285715
359,ScoreFusion_Hybrid,6,2,6,2,1.0,0.3333333333333333,0.5
360,ScoreFusion_Hybrid,3,3,3,3,1.0,1.0,1.0
360,ScoreFusion_Hybrid,6,3,6,3,1.0,0.5,0.6666666666666666
361,ScoreFusion_Hybrid,3,3,3,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
361,ScoreFusion_Hybrid,4,3,4,2,0.6666666666666666,0.5,0.5714285714285715
361,ScoreFusion_Hybrid,5,3,5,2,0.6666666666666666,0.4,0.5
361,ScoreFusion_Hybrid,6,3,6,2,0.6666666666666666,0.3333333333333333,0.4444444444444444
361,ScoreFusion_Hybrid,7,3,7,2,0.6666666666666666,0.2857142857142857,0.4
361,ScoreFusion_Hybrid,8,3,8,2,0.6666666666666666,0.25,0.3636363636363636
361,ScoreFusion_Hybrid,9,3,9,2,0.6666666666666666,0.2222222222222222,0.3333333333333333
361,ScoreFusion_Hybrid,10,3,10,2,0.6666666666666666,0.2,0.3076923076923076
361,ScoreFusion_Hybrid,11,3,11,2,0.6666666666666666,0.1818181818181818,0.2857142857142857
361,ScoreFusion_Hybrid,12,3,12,2,0.6666666666666666,0.1666666666666666,0.2666666666666666
361,ScoreFusion_Hybrid,13,3,13,2,0.6666666666666666,0.1538461538461538,0.25
361,ScoreFusion_Hybrid,14,3,14,2,0.6666666666666666,0.1428571428571428,0.2352941176470588
361,ScoreFusion_Hybrid,15,3,15,2,0.6666666666666666,0.1333333333333333,0.2222222222222222
361,ScoreFusion_Hybrid,16,3,16,2,0.6666666666666666,0.125,0.2105263157894736
361,ScoreFusion_Hybrid,17,3,17,2,0.6666666666666666,0.1176470588235294,0.2
361,ScoreFusion_Hybrid,18,3,18,2,0.6666666666666666,0.1111111111111111,0.1904761904761905
361,ScoreFusion_Hybrid,19,3,19,2,0.6666666666666666,0.1052631578947368,0.1818181818181818
361,ScoreFusion_Hybrid,20,3,20,2,0.6666666666666666,0.1,0.1739130434782609
362,ScoreFusion_Hybrid,3,2,3,2,1.0,0.6666666666666666,0.8
362,ScoreFusion_Hybrid,6,2,6,2,1.0,0.3333333333333333,0.5
363,ScoreFusion_Hybrid,3,2,3,2,1.0,0.6666666666666666,0.8
363,ScoreFusion_Hybrid,6,2,6,2,1.0,0.3333333333333333,0.5
364,ScoreFusion_Hybrid,3,2,3,0,0.0,0.0,0.0
364,ScoreFusion_Hybrid,4,2,4,0,0.0,0.0,0.0
364,ScoreFusion_Hybrid,5,2,5,0,0.0,0.0,0.0
364,ScoreFusion_Hybrid,6,2,6,0,0.0,0.0,0.0
364,ScoreFusion_Hybrid,7,2,7,1,0.5,0.1428571428571428,0.2222222222222222
364,ScoreFusion_Hybrid,8,2,8,1,0.5,0.125,0.2
364,ScoreFusion_Hybrid,9,2,9,1,0.5,0.1111111111111111,0.1818181818181818
364,ScoreFusion_Hybrid,10,2,10,1,0.5,0.1,0.1666666666666666
364,ScoreFusion_Hybrid,11,2,11,1,0.5,0.0909090909090909,0.1538461538461538
364,ScoreFusion_Hybrid,12,2,12,1,0.5,0.0833333333333333,0.1428571428571428
364,ScoreFusion_Hybrid,13,2,13,1,0.5,0.0769230769230769,0.1333333333333333
364,ScoreFusion_Hybrid,14,2,14,1,0.5,0.0714285714285714,0.125
364,ScoreFusion_Hybrid,15,2,15,1,0.5,0.0666666666666666,0.1176470588235294
364,ScoreFusion_Hybrid,16,2,16,1,0.5,0.0625,0.1111111111111111
364,ScoreFusion_Hybrid,17,2,17,1,0.5,0.0588235294117647,0.1052631578947368
364,ScoreFusion_Hybrid,18,2,18,1,0.5,0.0555555555555555,0.0999999999999999
364,ScoreFusion_Hybrid,19,2,19,1,0.5,0.0526315789473684,0.0952380952380952
364,ScoreFusion_Hybrid,20,2,20,1,0.5,0.05,0.0909090909090909
365,ScoreFusion_Hybrid,3,3,3,0,0.0,0.0,0.0
365,ScoreFusion_Hybrid,4,3,4,0,0.0,0.0,0.0
365,ScoreFusion_Hybrid,5,3,5,0,0.0,0.0,0.0
365,ScoreFusion_Hybrid,6,3,6,0,0.0,0.0,0.0
365,ScoreFusion_Hybrid,7,3,7,0,0.0,0.0,0.0
365,ScoreFusion_Hybrid,8,3,8,0,0.0,0.0,0.0
365,ScoreFusion_Hybrid,9,3,9,0,0.0,0.0,0.0
365,ScoreFusion_Hybrid,10,3,10,0,0.0,0.0,0.0
365,ScoreFusion_Hybrid,11,3,11,0,0.0,0.0,0.0
365,ScoreFusion_Hybrid,12,3,12,0,0.0,0.0,0.0
365,ScoreFusion_Hybrid,13,3,13,0,0.0,0.0,0.0
365,ScoreFusion_Hybrid,14,3,14,0,0.0,0.0,0.0
365,ScoreFusion_Hybrid,15,3,15,0,0.0,0.0,0.0
365,ScoreFusion_Hybrid,16,3,16,0,0.0,0.0,0.0
365,ScoreFusion_Hybrid,17,3,17,0,0.0,0.0,0.0
365,ScoreFusion_Hybrid,18,3,18,0,0.0,0.0,0.0
365,ScoreFusion_Hybrid,19,3,19,0,0.0,0.0,0.0
365,ScoreFusion_Hybrid,20,3,20,0,0.0,0.0,0.0
366,ScoreFusion_Hybrid,3,2,3,1,0.5,0.3333333333333333,0.4
366,ScoreFusion_Hybrid,4,2,4,1,0.5,0.25,0.3333333333333333
366,ScoreFusion_Hybrid,5,2,5,1,0.5,0.2,0.2857142857142857
366,ScoreFusion_Hybrid,6,2,6,1,0.5,0.1666666666666666,0.25
366,ScoreFusion_Hybrid,7,2,7,1,0.5,0.1428571428571428,0.2222222222222222
366,ScoreFusion_Hybrid,8,2,8,1,0.5,0.125,0.2
366,ScoreFusion_Hybrid,9,2,9,1,0.5,0.1111111111111111,0.1818181818181818
366,ScoreFusion_Hybrid,10,2,10,1,0.5,0.1,0.1666666666666666
366,ScoreFusion_Hybrid,11,2,11,1,0.5,0.0909090909090909,0.1538461538461538
366,ScoreFusion_Hybrid,12,2,12,1,0.5,0.0833333333333333,0.1428571428571428
366,ScoreFusion_Hybrid,13,2,13,1,0.5,0.0769230769230769,0.1333333333333333
366,ScoreFusion_Hybrid,14,2,14,1,0.5,0.0714285714285714,0.125
366,ScoreFusion_Hybrid,15,2,15,1,0.5,0.0666666666666666,0.1176470588235294
366,ScoreFusion_Hybrid,16,2,16,1,0.5,0.0625,0.1111111111111111
366,ScoreFusion_Hybrid,17,2,17,1,0.5,0.0588235294117647,0.1052631578947368
366,ScoreFusion_Hybrid,18,2,18,1,0.5,0.0555555555555555,0.0999999999999999
366,ScoreFusion_Hybrid,19,2,19,1,0.5,0.0526315789473684,0.0952380952380952
366,ScoreFusion_Hybrid,20,2,20,1,0.5,0.05,0.0909090909090909
367,ScoreFusion_Hybrid,3,3,3,2,0.6666666666666666,0.6666666666666666,0.6666666666666666
367,ScoreFusion_Hybrid,4,3,4,2,0.6666666666666666,0.5,0.5714285714285715
367,ScoreFusion_Hybrid,5,3,5,2,0.6666666666666666,0.4,0.5
367,ScoreFusion_Hybrid,6,3,6,2,0.6666666666666666,0.3333333333333333,0.4444444444444444
367,ScoreFusion_Hybrid,7,3,7,3,1.0,0.4285714285714285,0.6
368,ScoreFusion_Hybrid,3,2,3,1,0.5,0.3333333333333333,0.4
368,ScoreFusion_Hybrid,4,2,4,1,0.5,0.25,0.3333333333333333
368,ScoreFusion_Hybrid,5,2,5,1,0.5,0.2,0.2857142857142857
368,ScoreFusion_Hybrid,6,2,6,1,0.5,0.1666666666666666,0.25
368,ScoreFusion_Hybrid,7,2,7,1,0.5,0.1428571428571428,0.2222222222222222
368,ScoreFusion_Hybrid,8,2,8,1,0.5,0.125,0.2
368,ScoreFusion_Hybrid,9,2,9,1,0.5,0.1111111111111111,0.1818181818181818
368,ScoreFusion_Hybrid,10,2,10,1,0.5,0.1,0.1666666666666666
368,ScoreFusion_Hybrid,11,2,11,1,0.5,0.0909090909090909,0.1538461538461538
368,ScoreFusion_Hybrid,12,2,12,1,0.5,0.0833333333333333,0.1428571428571428
368,ScoreFusion_Hybrid,13,2,13,1,0.5,0.0769230769230769,0.1333333333333333
368,ScoreFusion_Hybrid,14,2,14,1,0.5,0.0714285714285714,0.125
368,ScoreFusion_Hybrid,15,2,15,1,0.5,0.0666666666666666,0.1176470588235294
368,ScoreFusion_Hybrid,16,2,16,1,0.5,0.0625,0.1111111111111111
368,ScoreFusion_Hybrid,17,2,17,1,0.5,0.0588235294117647,0.1052631578947368
368,ScoreFusion_Hybrid,18,2,18,1,0.5,0.0555555555555555,0.0999999999999999
368,ScoreFusion_Hybrid,19,2,19,1,0.5,0.0526315789473684,0.0952380952380952
368,ScoreFusion_Hybrid,20,2,20,1,0.5,0.05,0.0909090909090909
369,ScoreFusion_Hybrid,3,3,3,1,0.3333333333333333,0.3333333333333333,0.3333333333333333
369,ScoreFusion_Hybrid,4,3,4,1,0.3333333333333333,0.25,0.2857142857142857
369,ScoreFusion_Hybrid,5,3,5,2,0.6666666666666666,0.4,0.5
369,ScoreFusion_Hybrid,6,3,6,2,0.6666666666666666,0.3333333333333333,0.4444444444444444
